13.0629062; 49.2091035; <h1>Bergkirchal - Schmelzerweg -Totenbretter </h1> <br><button type="button" class="btn btn-success" id='hotspots0'>Track anzeigen</button>;./gpx/Bergkirchal_Schmelzerweg-via-Totenbretter.gpx
13.0631668; 49.2091673; <h1>Bergkirchal - Schmelzerweg - Gedenkstein - Blaslhöhe - Panoramaweg - Fürstenzeche</h1> <br><button type="button" class="btn btn-success" id='hotspots1'>Track anzeigen</button>;./gpx/Bergkirchal_Schmelzerweg_Gedenkstein_Blaslhoehe_Panoramaweg_Fuerstenzeche.gpx
13.0628912; 49.2091726; <h1>Bergkirchal - Schmelzerweg - Gedenkstein - Blaslhöhe Panoramaweg - Jugendherberge</h1> <br><button type="button" class="btn btn-success" id='hotspots2'>Track anzeigen</button>;./gpx/Bergkirchal_Schmelzerweg_Gedenkstein_Blaslhoehe_Panoramaweg_Jugendherberge.gpx
13.0630382; 49.2091495; <h1>Bergkirchal - Rotschwanzelhöhe - Jugendherberge</h1> <br><button type="button" class="btn btn-success" id='hotspots3'>Track anzeigen</button>;./gpx/Bergkirchal_Rotschwanzelhoehe_Jugendherberge.gpx
13.0628503; 49.2092313; <h1>Bergkirchal - Schmelzerweg</h1> <br><button type="button" class="btn btn-success" id='hotspots4'>Track anzeigen</button>;./gpx/Bergkirchal_Schmelzerweg.gpx
13.0626683; 49.2090571; <h1>Bergkirchal - Richtung Lambach - Sattelstraße </h1> <br><button type="button" class="btn btn-success" id='hotspots5'>Track anzeigen</button>;./gpx/Bergkirchal_richtung_Lambach_Sattelstrasse.gpx
13.0631897; 49.2091965; <h1>Bergkirchal - Kolbiethänge - Fürstenzeche - Rodelbahn</h1> <br><button type="button" class="btn btn-success" id='hotspots5'>Track anzeigen</button>;./gpx/Bergkirchal_Kolbiethaenge_Fuerstenzeche_Rodelbahn.gpx
